ID_Vulnerabilidade,ID_Ativo,Severidade,Data_Detectada,Status_Correção
VUL009020,ATV00565,Média,2025-04-09,Em Progresso
VUL009021,ATV00458,Média,2024-12-09,Corrigida
VUL009022,ATV00698,Alta,2024-12-26,Corrigida
VUL009023,ATV00629,Baixa,2025-03-08,Corrigida
VUL009024,ATV00662,Alta,2025-02-20,Não Corrigida
VUL009025,ATV00547,Média,2025-04-21,Em Progresso
VUL009026,ATV00805,Alta,2025-03-21,Não Corrigida
VUL009027,ATV00572,Baixa,2025-01-26,Corrigida
VUL009028,ATV00931,Alta,2025-01-09,Não Corrigida
VUL009029,ATV00303,Média,2025-04-23,Em Progresso
VUL009030,ATV00927,Crítica,2025-04-08,Em Progresso
VUL009031,ATV00564,Alta,2025-04-29,Corrigida
VUL009032,ATV00334,Baixa,2025-03-15,Corrigida
VUL009033,ATV00750,Média,2025-05-02,Não Corrigida
VUL009034,ATV00885,Crítica,2025-04-04,Corrigida
VUL009035,ATV00541,Crítica,2025-03-03,Em Progresso
VUL009036,ATV00940,Crítica,2025-04-19,Não Corrigida
VUL009037,ATV00948,Média,2024-12-27,Em Progresso
VUL009038,ATV00648,Baixa,2025-04-12,Em Progresso
VUL009039,ATV00244,Média,2024-12-08,Em Progresso
VUL009040,ATV00909,Alta,2025-04-08,Em Progresso
VUL009041,ATV00501,Alta,2025-05-03,Corrigida
VUL009042,ATV00706,Média,2024-11-23,Corrigida
VUL009043,ATV00036,Alta,2024-12-14,Corrigida
VUL009044,ATV00580,Crítica,2025-01-02,Corrigida
VUL009045,ATV00544,Alta,2025-03-02,Não Corrigida
VUL009046,ATV00884,Média,2025-02-24,Não Corrigida
VUL009047,ATV00573,Baixa,2024-12-12,Em Progresso
VUL009048,ATV00467,Média,2025-04-14,Corrigida
VUL009049,ATV00423,Baixa,2024-12-18,Em Progresso
VUL009050,ATV00128,Média,2025-03-29,Não Corrigida
VUL009051,ATV00738,Média,2025-02-15,Não Corrigida
VUL009052,ATV00719,Alta,2025-01-11,Corrigida
VUL009053,ATV00952,Baixa,2025-01-05,Em Progresso
VUL009054,ATV00681,Alta,2025-01-05,Não Corrigida
VUL009055,ATV00428,Alta,2024-12-28,Em Progresso
VUL009056,ATV00921,Baixa,2025-01-12,Corrigida
VUL009057,ATV00104,Média,2025-02-16,Corrigida
VUL009058,ATV00583,Alta,2024-12-30,Em Progresso
VUL009059,ATV00561,Baixa,2025-04-18,Em Progresso
VUL009060,ATV00233,Alta,2024-12-19,Não Corrigida
VUL009061,ATV00431,Crítica,2025-02-17,Em Progresso
VUL009062,ATV00309,Alta,2025-04-15,Em Progresso
VUL009063,ATV00113,Média,2025-03-01,Não Corrigida
VUL009064,ATV00533,Crítica,2024-12-06,Não Corrigida
VUL009065,ATV00957,Baixa,2025-03-19,Não Corrigida
VUL009066,ATV00524,Baixa,2025-04-28,Não Corrigida
VUL009067,ATV00799,Média,2025-02-10,Não Corrigida
VUL009068,ATV00494,Crítica,2025-02-09,Em Progresso
VUL009069,ATV00633,Média,2025-04-13,Não Corrigida
VUL009070,ATV00608,Crítica,2025-01-28,Em Progresso
VUL009071,ATV00894,Baixa,2025-04-03,Em Progresso
VUL009072,ATV00453,Crítica,2025-03-28,Em Progresso
VUL009073,ATV00296,Média,2025-03-05,Corrigida
VUL009074,ATV00191,Média,2024-12-17,Corrigida
VUL009075,ATV00190,Média,2025-03-05,Em Progresso
VUL009076,ATV00422,Alta,2025-02-18,Corrigida
VUL009077,ATV00484,Alta,2025-01-22,Corrigida
VUL009078,ATV00428,Baixa,2024-12-06,Em Progresso
VUL009079,ATV00295,Alta,2025-04-09,Corrigida
VUL009080,ATV00685,Média,2024-12-14,Corrigida
VUL009081,ATV00264,Baixa,2025-03-28,Em Progresso
VUL009082,ATV00369,Alta,2024-11-27,Corrigida
VUL009083,ATV00802,Média,2025-03-06,Corrigida
VUL009084,ATV00717,Baixa,2025-03-02,Não Corrigida
VUL009085,ATV00405,Baixa,2025-01-12,Não Corrigida
VUL009086,ATV00059,Baixa,2025-01-30,Não Corrigida
VUL009087,ATV00741,Alta,2025-05-11,Não Corrigida
VUL009088,ATV00624,Alta,2024-12-02,Não Corrigida
VUL009089,ATV00843,Alta,2025-05-12,Em Progresso
VUL009090,ATV00176,Baixa,2025-03-31,Não Corrigida
VUL009091,ATV00920,Média,2025-02-18,Corrigida
VUL009092,ATV00216,Alta,2025-01-10,Corrigida
VUL009093,ATV00845,Crítica,2025-05-09,Corrigida
VUL009094,ATV00793,Baixa,2024-11-28,Em Progresso
VUL009095,ATV00800,Média,2024-12-02,Em Progresso
VUL009096,ATV00433,Crítica,2024-12-26,Em Progresso
VUL009097,ATV00580,Alta,2025-04-12,Em Progresso
VUL009098,ATV00497,Crítica,2025-02-01,Em Progresso
VUL009099,ATV00054,Baixa,2025-03-28,Em Progresso
VUL009100,ATV00594,Baixa,2025-03-22,Em Progresso
VUL009101,ATV00604,Crítica,2025-01-12,Em Progresso
VUL009102,ATV00737,Crítica,2025-02-05,Não Corrigida
VUL009103,ATV00572,Baixa,2025-05-10,Corrigida
VUL009104,ATV00723,Baixa,2024-12-01,Em Progresso
VUL009105,ATV00271,Baixa,2025-02-11,Não Corrigida
VUL009106,ATV00369,Baixa,2025-02-26,Corrigida
VUL009107,ATV00755,Crítica,2025-02-08,Não Corrigida
VUL009108,ATV00528,Baixa,2025-01-17,Corrigida
VUL009109,ATV00319,Crítica,2025-02-19,Não Corrigida
VUL009110,ATV00756,Crítica,2025-01-26,Não Corrigida
VUL009111,ATV00353,Baixa,2025-01-24,Corrigida
VUL009112,ATV00703,Baixa,2024-12-24,Não Corrigida
VUL009113,ATV00868,Alta,2025-05-10,Não Corrigida
VUL009114,ATV00850,Alta,2024-12-10,Não Corrigida
VUL009115,ATV00055,Média,2025-02-25,Corrigida
VUL009116,ATV00472,Baixa,2025-04-05,Corrigida
VUL009117,ATV00371,Alta,2025-04-04,Não Corrigida
VUL009118,ATV00587,Crítica,2024-12-17,Não Corrigida
VUL009119,ATV00786,Alta,2025-01-29,Não Corrigida
VUL009120,ATV00974,Alta,2024-12-18,Não Corrigida
VUL009121,ATV00831,Crítica,2025-02-06,Em Progresso
VUL009122,ATV00277,Baixa,2025-05-08,Não Corrigida
VUL009123,ATV00938,Crítica,2025-03-12,Não Corrigida
VUL009124,ATV00795,Alta,2025-03-18,Em Progresso
VUL009125,ATV00278,Média,2025-04-30,Não Corrigida
VUL009126,ATV00714,Alta,2025-02-21,Corrigida
VUL009127,ATV00874,Alta,2025-01-27,Em Progresso
VUL009128,ATV00691,Média,2024-12-17,Não Corrigida
VUL009129,ATV00207,Baixa,2025-03-26,Em Progresso
VUL009130,ATV00547,Média,2025-03-01,Corrigida
VUL009131,ATV00578,Alta,2025-01-28,Não Corrigida
VUL009132,ATV00980,Média,2024-12-06,Corrigida
VUL009133,ATV00009,Média,2025-03-04,Não Corrigida
VUL009134,ATV00630,Média,2025-01-29,Corrigida
VUL009135,ATV00585,Crítica,2025-02-21,Em Progresso
VUL009136,ATV00977,Crítica,2025-05-11,Em Progresso
VUL009137,ATV00598,Média,2025-02-09,Não Corrigida
VUL009138,ATV00503,Baixa,2025-04-02,Não Corrigida
VUL009139,ATV00212,Baixa,2024-12-19,Em Progresso
VUL009140,ATV00254,Alta,2024-11-29,Não Corrigida
VUL009141,ATV00161,Média,2025-02-24,Em Progresso
VUL009142,ATV00247,Média,2024-11-27,Em Progresso
VUL009143,ATV00383,Alta,2025-05-10,Não Corrigida
VUL009144,ATV00455,Alta,2025-01-28,Não Corrigida
VUL009145,ATV00646,Média,2025-04-15,Em Progresso
VUL009146,ATV00400,Alta,2025-02-18,Corrigida
VUL009147,ATV00327,Crítica,2024-12-13,Não Corrigida
VUL009148,ATV00510,Crítica,2025-03-11,Corrigida
VUL009149,ATV00141,Alta,2025-01-20,Em Progresso
VUL009150,ATV00925,Crítica,2024-12-31,Corrigida
VUL009151,ATV00270,Crítica,2025-01-11,Em Progresso
VUL009152,ATV00650,Baixa,2025-05-01,Não Corrigida
VUL009153,ATV00036,Baixa,2025-01-27,Corrigida
VUL009154,ATV00850,Média,2025-02-03,Em Progresso
VUL009155,ATV00157,Baixa,2024-12-12,Corrigida
VUL009156,ATV00285,Média,2025-05-08,Em Progresso
VUL009157,ATV00073,Crítica,2025-04-14,Corrigida
VUL009158,ATV00538,Crítica,2025-02-11,Corrigida
VUL009159,ATV00425,Crítica,2025-01-02,Corrigida
VUL009160,ATV00717,Média,2025-03-20,Não Corrigida
VUL009161,ATV00388,Média,2024-12-04,Corrigida
VUL009162,ATV00280,Crítica,2024-12-29,Não Corrigida
VUL009163,ATV00003,Média,2025-04-02,Em Progresso
VUL009164,ATV00724,Crítica,2025-04-11,Corrigida
VUL009165,ATV00265,Crítica,2025-01-09,Corrigida
VUL009166,ATV00687,Baixa,2024-12-07,Não Corrigida
VUL009167,ATV00523,Baixa,2025-01-21,Corrigida
VUL009168,ATV00558,Crítica,2025-03-09,Em Progresso
VUL009169,ATV00152,Baixa,2025-01-05,Corrigida
VUL009170,ATV00006,Média,2025-02-20,Não Corrigida
VUL009171,ATV00984,Alta,2025-01-12,Em Progresso
VUL009172,ATV00276,Baixa,2024-12-17,Não Corrigida
VUL009173,ATV00160,Alta,2025-01-28,Corrigida
VUL009174,ATV00404,Crítica,2025-02-28,Corrigida
VUL009175,ATV00837,Alta,2025-04-01,Não Corrigida
VUL009176,ATV00536,Crítica,2025-02-11,Corrigida
VUL009177,ATV00830,Baixa,2025-01-13,Não Corrigida
VUL009178,ATV00161,Alta,2025-04-22,Em Progresso
VUL009179,ATV00961,Baixa,2025-01-24,Não Corrigida
VUL009180,ATV00294,Crítica,2024-12-01,Em Progresso
VUL009181,ATV00103,Baixa,2025-02-14,Não Corrigida
VUL009182,ATV00390,Alta,2024-11-26,Não Corrigida
VUL009183,ATV00599,Baixa,2025-03-11,Não Corrigida
VUL009184,ATV00022,Crítica,2025-04-02,Não Corrigida
VUL009185,ATV00366,Alta,2025-04-05,Não Corrigida
VUL009186,ATV00036,Crítica,2025-03-31,Não Corrigida
VUL009187,ATV00737,Crítica,2025-03-02,Corrigida
VUL009188,ATV00901,Baixa,2025-02-01,Em Progresso
VUL009189,ATV00027,Crítica,2025-03-08,Em Progresso
VUL009190,ATV00700,Baixa,2025-02-11,Não Corrigida
VUL009191,ATV00555,Média,2025-04-22,Corrigida
VUL009192,ATV00332,Alta,2025-02-01,Corrigida
VUL009193,ATV00831,Baixa,2024-12-26,Em Progresso
VUL009194,ATV00694,Baixa,2025-01-19,Em Progresso
VUL009195,ATV00115,Baixa,2025-04-19,Corrigida
VUL009196,ATV00510,Alta,2025-03-08,Não Corrigida
VUL009197,ATV00774,Crítica,2025-03-12,Em Progresso
VUL009198,ATV00262,Crítica,2025-03-19,Corrigida
VUL009199,ATV00504,Média,2025-03-24,Em Progresso
VUL009200,ATV00375,Média,2025-02-05,Em Progresso
VUL009201,ATV00312,Baixa,2025-04-23,Em Progresso
VUL009202,ATV00949,Baixa,2024-11-28,Corrigida
VUL009203,ATV00590,Alta,2025-04-13,Em Progresso
VUL009204,ATV00754,Crítica,2025-02-25,Corrigida
VUL009205,ATV00215,Crítica,2025-03-15,Em Progresso
VUL009206,ATV00315,Baixa,2025-02-19,Não Corrigida
VUL009207,ATV00075,Crítica,2025-01-03,Em Progresso
VUL009208,ATV00445,Alta,2025-02-12,Em Progresso
VUL009209,ATV00321,Alta,2025-02-13,Não Corrigida
VUL009210,ATV00105,Alta,2024-12-05,Corrigida
VUL009211,ATV00243,Alta,2024-12-21,Corrigida
VUL009212,ATV00374,Crítica,2025-01-30,Em Progresso
VUL009213,ATV00452,Crítica,2025-04-12,Corrigida
VUL009214,ATV00199,Média,2025-03-24,Corrigida
VUL009215,ATV00070,Baixa,2025-03-30,Em Progresso
VUL009216,ATV00294,Média,2024-12-06,Não Corrigida
VUL009217,ATV00607,Alta,2025-01-18,Em Progresso
VUL009218,ATV00607,Alta,2024-11-26,Não Corrigida
VUL009219,ATV00986,Média,2025-02-11,Corrigida
VUL009220,ATV00938,Média,2025-05-09,Em Progresso
VUL009221,ATV00098,Alta,2025-03-15,Corrigida
VUL009222,ATV00962,Média,2025-02-09,Em Progresso
VUL009223,ATV00092,Crítica,2025-01-22,Corrigida
VUL009224,ATV00156,Média,2025-01-13,Em Progresso
VUL009225,ATV00310,Média,2025-03-05,Não Corrigida
VUL009226,ATV00099,Baixa,2025-03-09,Em Progresso
VUL009227,ATV00132,Alta,2024-12-16,Não Corrigida
VUL009228,ATV00725,Média,2025-02-05,Em Progresso
VUL009229,ATV00732,Crítica,2025-04-19,Corrigida
VUL009230,ATV00367,Crítica,2025-03-20,Em Progresso
VUL009231,ATV00520,Baixa,2025-03-04,Em Progresso
VUL009232,ATV00879,Baixa,2025-01-20,Em Progresso
VUL009233,ATV00025,Crítica,2025-02-26,Corrigida
VUL009234,ATV00006,Baixa,2024-12-25,Corrigida
VUL009235,ATV00704,Crítica,2024-12-16,Corrigida
VUL009236,ATV00154,Baixa,2025-02-27,Em Progresso
VUL009237,ATV00434,Baixa,2024-11-29,Corrigida
VUL009238,ATV00084,Média,2024-12-31,Em Progresso
VUL009239,ATV00881,Baixa,2025-03-31,Corrigida
VUL009240,ATV00603,Média,2024-12-24,Corrigida
VUL009241,ATV00834,Média,2025-03-22,Em Progresso
VUL009242,ATV00400,Média,2025-04-22,Não Corrigida
VUL009243,ATV00255,Alta,2025-02-24,Em Progresso
VUL009244,ATV00322,Baixa,2024-11-26,Corrigida
VUL009245,ATV00750,Média,2025-01-07,Em Progresso
VUL009246,ATV00972,Alta,2025-04-13,Não Corrigida
VUL009247,ATV00170,Alta,2024-12-13,Em Progresso
VUL009248,ATV00012,Alta,2024-12-17,Corrigida
VUL009249,ATV00529,Baixa,2025-01-17,Em Progresso
VUL009250,ATV00672,Baixa,2025-04-30,Corrigida
VUL009251,ATV00790,Média,2024-12-11,Em Progresso
VUL009252,ATV00674,Média,2025-02-04,Em Progresso
VUL009253,ATV00475,Alta,2025-02-23,Não Corrigida
VUL009254,ATV00647,Crítica,2024-12-11,Não Corrigida
VUL009255,ATV00729,Média,2024-12-04,Em Progresso
VUL009256,ATV00321,Baixa,2025-04-14,Não Corrigida
VUL009257,ATV00162,Alta,2025-05-04,Corrigida
VUL009258,ATV00411,Alta,2025-03-13,Não Corrigida
VUL009259,ATV00036,Média,2025-04-23,Não Corrigida
VUL009260,ATV00506,Média,2025-02-18,Não Corrigida
VUL009261,ATV00701,Média,2024-12-02,Corrigida
VUL009262,ATV00325,Média,2025-04-05,Em Progresso
VUL009263,ATV00430,Baixa,2024-11-28,Em Progresso
VUL009264,ATV00522,Alta,2025-04-08,Corrigida
VUL009265,ATV00982,Média,2024-12-31,Corrigida
VUL009266,ATV00927,Crítica,2024-11-29,Em Progresso
VUL009267,ATV00149,Média,2025-01-20,Em Progresso
VUL009268,ATV00603,Alta,2025-04-24,Em Progresso
VUL009269,ATV00275,Média,2025-03-24,Corrigida
VUL009270,ATV00581,Baixa,2025-01-26,Não Corrigida
VUL009271,ATV00552,Alta,2025-05-05,Corrigida
VUL009272,ATV00926,Crítica,2024-12-28,Corrigida
VUL009273,ATV00162,Média,2025-03-30,Em Progresso
VUL009274,ATV00136,Média,2024-12-16,Corrigida
VUL009275,ATV00146,Crítica,2025-02-07,Não Corrigida
VUL009276,ATV00099,Alta,2025-04-22,Em Progresso
VUL009277,ATV00765,Média,2025-04-01,Em Progresso
VUL009278,ATV00308,Alta,2025-05-01,Em Progresso
VUL009279,ATV00387,Baixa,2025-02-12,Em Progresso
VUL009280,ATV00148,Crítica,2025-02-24,Não Corrigida
VUL009281,ATV00789,Média,2025-05-11,Em Progresso
VUL009282,ATV00037,Baixa,2025-01-05,Não Corrigida
VUL009283,ATV00251,Alta,2025-02-03,Não Corrigida
VUL009284,ATV00738,Média,2024-12-21,Não Corrigida
VUL009285,ATV00886,Baixa,2025-04-26,Em Progresso
VUL009286,ATV00143,Crítica,2025-02-06,Corrigida
VUL009287,ATV00367,Média,2025-04-30,Corrigida
VUL009288,ATV00954,Alta,2025-04-14,Corrigida
VUL009289,ATV00843,Baixa,2024-12-31,Corrigida
VUL009290,ATV00131,Alta,2024-12-22,Corrigida
VUL009291,ATV00282,Média,2024-12-31,Corrigida
VUL009292,ATV00280,Média,2024-11-27,Em Progresso
VUL009293,ATV00004,Média,2025-04-02,Não Corrigida
VUL009294,ATV00095,Crítica,2025-02-26,Não Corrigida
VUL009295,ATV00395,Média,2025-03-17,Corrigida
VUL009296,ATV00178,Baixa,2025-03-27,Corrigida
VUL009297,ATV00687,Alta,2025-04-25,Corrigida
VUL009298,ATV00245,Média,2025-04-12,Em Progresso
VUL009299,ATV00764,Alta,2025-02-14,Não Corrigida
VUL009300,ATV00660,Crítica,2024-12-28,Em Progresso
VUL009301,ATV00568,Alta,2025-03-24,Corrigida
VUL009302,ATV00197,Crítica,2025-03-19,Em Progresso
VUL009303,ATV00547,Média,2025-04-23,Em Progresso
VUL009304,ATV00400,Crítica,2025-05-01,Corrigida
VUL009305,ATV00472,Crítica,2024-12-31,Corrigida
VUL009306,ATV00365,Baixa,2025-03-12,Em Progresso
VUL009307,ATV00298,Alta,2025-04-09,Em Progresso
VUL009308,ATV00724,Alta,2025-02-09,Não Corrigida
VUL009309,ATV00011,Média,2025-03-27,Corrigida
VUL009310,ATV00117,Alta,2025-02-07,Corrigida
VUL009311,ATV00192,Alta,2025-02-26,Em Progresso
VUL009312,ATV00173,Crítica,2025-03-13,Não Corrigida
VUL009313,ATV00757,Média,2025-04-18,Em Progresso
VUL009314,ATV00023,Média,2025-03-19,Em Progresso
VUL009315,ATV00385,Crítica,2025-02-04,Não Corrigida
VUL009316,ATV00755,Média,2024-12-01,Não Corrigida
VUL009317,ATV00256,Crítica,2024-12-20,Não Corrigida
VUL009318,ATV00960,Crítica,2025-03-21,Corrigida
VUL009319,ATV00444,Baixa,2025-02-19,Em Progresso
VUL009320,ATV00416,Crítica,2025-01-19,Corrigida
VUL009321,ATV00076,Alta,2025-01-13,Corrigida
VUL009322,ATV00935,Alta,2025-04-29,Em Progresso
VUL009323,ATV00966,Baixa,2025-02-24,Não Corrigida
VUL009324,ATV00093,Média,2025-02-27,Em Progresso
VUL009325,ATV00864,Média,2025-02-28,Não Corrigida
VUL009326,ATV00594,Baixa,2025-01-14,Em Progresso
VUL009327,ATV00526,Crítica,2025-05-04,Corrigida
VUL009328,ATV00164,Crítica,2025-03-10,Em Progresso
VUL009329,ATV00323,Baixa,2024-11-28,Em Progresso
VUL009330,ATV00357,Crítica,2025-05-04,Em Progresso
VUL009331,ATV00699,Alta,2025-02-28,Corrigida
VUL009332,ATV00528,Média,2025-02-14,Não Corrigida
VUL009333,ATV00936,Média,2025-01-07,Corrigida
VUL009334,ATV00725,Crítica,2025-02-14,Não Corrigida
VUL009335,ATV00566,Alta,2025-04-24,Em Progresso
VUL009336,ATV00261,Alta,2025-04-16,Em Progresso
VUL009337,ATV00046,Baixa,2025-03-04,Em Progresso
VUL009338,ATV00452,Baixa,2025-02-09,Não Corrigida
VUL009339,ATV00483,Média,2024-12-03,Em Progresso
VUL009340,ATV00741,Baixa,2025-05-01,Corrigida
VUL009341,ATV00941,Crítica,2025-04-20,Não Corrigida
VUL009342,ATV00142,Baixa,2025-03-29,Não Corrigida
VUL009343,ATV00133,Média,2025-02-23,Corrigida
VUL009344,ATV00384,Média,2025-02-26,Corrigida
VUL009345,ATV00431,Média,2025-02-02,Corrigida
VUL009346,ATV00038,Crítica,2024-12-19,Corrigida
VUL009347,ATV00284,Alta,2025-02-28,Não Corrigida
VUL009348,ATV00337,Média,2025-04-21,Em Progresso
VUL009349,ATV00765,Média,2024-12-11,Em Progresso
VUL009350,ATV00683,Baixa,2025-04-25,Em Progresso
VUL009351,ATV00847,Média,2025-05-03,Não Corrigida
VUL009352,ATV00328,Alta,2025-02-24,Corrigida
VUL009353,ATV00388,Baixa,2025-04-04,Em Progresso
VUL009354,ATV00968,Baixa,2025-04-16,Em Progresso
VUL009355,ATV00624,Alta,2025-01-09,Corrigida
VUL009356,ATV00827,Alta,2025-02-07,Não Corrigida
VUL009357,ATV00383,Média,2025-02-24,Não Corrigida
VUL009358,ATV00938,Baixa,2024-11-25,Não Corrigida
VUL009359,ATV00118,Baixa,2025-01-03,Não Corrigida
VUL009360,ATV00197,Média,2024-12-09,Não Corrigida
VUL009361,ATV00135,Média,2024-12-15,Não Corrigida
VUL009362,ATV00463,Crítica,2025-04-02,Em Progresso
VUL009363,ATV00384,Crítica,2025-03-30,Em Progresso
VUL009364,ATV00284,Baixa,2025-03-06,Em Progresso
VUL009365,ATV00330,Alta,2024-12-20,Corrigida
VUL009366,ATV00352,Baixa,2024-11-27,Não Corrigida
VUL009367,ATV00950,Média,2025-02-03,Em Progresso
VUL009368,ATV00798,Média,2025-02-13,Corrigida
VUL009369,ATV00292,Baixa,2024-12-12,Não Corrigida
VUL009370,ATV00138,Média,2025-01-26,Não Corrigida
VUL009371,ATV00236,Média,2025-05-03,Em Progresso
VUL009372,ATV00676,Crítica,2025-01-03,Em Progresso
VUL009373,ATV00616,Alta,2025-02-19,Não Corrigida
VUL009374,ATV00162,Média,2025-04-07,Em Progresso
VUL009375,ATV00512,Alta,2025-04-26,Corrigida
VUL009376,ATV00981,Alta,2025-04-20,Não Corrigida
VUL009377,ATV00016,Média,2024-12-03,Não Corrigida
VUL009378,ATV00720,Alta,2025-04-17,Em Progresso
VUL009379,ATV00870,Baixa,2025-04-18,Em Progresso
VUL009380,ATV00289,Crítica,2024-11-24,Não Corrigida
VUL009381,ATV00523,Alta,2024-12-20,Em Progresso
VUL009382,ATV00595,Crítica,2025-04-05,Não Corrigida
VUL009383,ATV00069,Baixa,2024-11-23,Não Corrigida
VUL009384,ATV00184,Crítica,2025-04-07,Corrigida
VUL009385,ATV00308,Alta,2024-12-09,Corrigida
VUL009386,ATV00232,Crítica,2025-01-20,Corrigida
VUL009387,ATV00155,Crítica,2025-05-07,Corrigida
VUL009388,ATV00055,Alta,2025-03-18,Não Corrigida
VUL009389,ATV00842,Baixa,2025-01-28,Corrigida
VUL009390,ATV00553,Baixa,2025-04-11,Em Progresso
VUL009391,ATV00730,Alta,2025-04-17,Corrigida
VUL009392,ATV00373,Baixa,2024-12-03,Não Corrigida
VUL009393,ATV00283,Crítica,2025-02-27,Não Corrigida
VUL009394,ATV00454,Alta,2025-01-20,Corrigida
VUL009395,ATV00400,Baixa,2025-01-15,Não Corrigida
VUL009396,ATV00061,Alta,2025-02-07,Corrigida
VUL009397,ATV00092,Alta,2024-12-04,Corrigida
VUL009398,ATV00427,Baixa,2025-05-08,Não Corrigida
VUL009399,ATV00346,Baixa,2025-03-18,Não Corrigida
VUL009400,ATV00439,Baixa,2025-02-11,Não Corrigida
VUL009401,ATV00396,Crítica,2024-12-16,Corrigida
VUL009402,ATV00024,Média,2025-01-28,Não Corrigida
VUL009403,ATV00107,Alta,2025-01-22,Em Progresso
VUL009404,ATV00039,Alta,2024-11-23,Em Progresso
VUL009405,ATV00420,Baixa,2025-02-14,Corrigida
VUL009406,ATV00868,Média,2024-12-18,Em Progresso
VUL009407,ATV00329,Baixa,2025-04-22,Não Corrigida
VUL009408,ATV00718,Crítica,2025-05-10,Em Progresso
VUL009409,ATV00462,Média,2025-01-22,Em Progresso
VUL009410,ATV00557,Média,2025-03-02,Corrigida
VUL009411,ATV00463,Baixa,2025-02-23,Não Corrigida
VUL009412,ATV00276,Alta,2025-02-02,Corrigida
VUL009413,ATV00425,Crítica,2024-12-14,Corrigida
VUL009414,ATV00004,Baixa,2025-05-08,Corrigida
VUL009415,ATV00678,Média,2025-04-30,Em Progresso
VUL009416,ATV00562,Baixa,2025-01-16,Não Corrigida
VUL009417,ATV00036,Alta,2025-02-09,Não Corrigida
VUL009418,ATV00983,Baixa,2025-03-15,Em Progresso
VUL009419,ATV00635,Média,2025-03-11,Em Progresso
VUL009420,ATV00170,Alta,2025-03-21,Em Progresso
VUL009421,ATV00853,Crítica,2025-01-12,Em Progresso
VUL009422,ATV00774,Média,2025-02-24,Não Corrigida
VUL009423,ATV00071,Alta,2025-05-03,Em Progresso
VUL009424,ATV00427,Média,2025-01-04,Em Progresso
VUL009425,ATV00801,Crítica,2025-03-09,Em Progresso
VUL009426,ATV00794,Crítica,2025-03-27,Não Corrigida
VUL009427,ATV00435,Baixa,2024-12-19,Não Corrigida
VUL009428,ATV00823,Crítica,2025-04-22,Corrigida
VUL009429,ATV00957,Alta,2024-12-17,Em Progresso
VUL009430,ATV00666,Crítica,2025-02-13,Em Progresso
VUL009431,ATV00937,Alta,2025-02-25,Em Progresso
VUL009432,ATV00173,Média,2025-02-02,Corrigida
VUL009433,ATV00904,Alta,2025-04-09,Não Corrigida
VUL009434,ATV00042,Baixa,2025-03-19,Não Corrigida
VUL009435,ATV00750,Média,2025-01-29,Não Corrigida
VUL009436,ATV00562,Alta,2024-11-25,Não Corrigida
VUL009437,ATV00091,Baixa,2025-05-07,Em Progresso
VUL009438,ATV00539,Média,2025-02-18,Em Progresso
VUL009439,ATV00976,Crítica,2025-02-05,Não Corrigida
VUL009440,ATV00344,Baixa,2025-01-08,Em Progresso
VUL009441,ATV00012,Alta,2024-12-01,Em Progresso
VUL009442,ATV00014,Alta,2025-03-15,Não Corrigida
VUL009443,ATV00057,Alta,2025-05-06,Corrigida
VUL009444,ATV00626,Crítica,2025-05-03,Não Corrigida
VUL009445,ATV00548,Crítica,2024-11-28,Em Progresso
VUL009446,ATV00500,Média,2025-04-03,Em Progresso
VUL009447,ATV00119,Média,2025-01-10,Não Corrigida
VUL009448,ATV00033,Alta,2024-12-02,Não Corrigida
VUL009449,ATV00362,Baixa,2025-04-03,Não Corrigida
VUL009450,ATV00214,Média,2025-01-07,Corrigida
