ID_Patch,ID_Ativo,Responsável,Data_Aplicação,Resultado
PTC006737,ATV00596,Lucas,2025-04-10,Falha
PTC006738,ATV00930,Lucas,2025-03-02,Sucesso
PTC006739,ATV00759,Carlos,2025-02-04,Falha
PTC006740,ATV00918,Carlos,2025-01-08,Sucesso
PTC006741,ATV00387,João,2025-02-12,Falha
PTC006742,ATV00151,João,2025-03-23,Falha
PTC006743,ATV00472,Marina,2025-01-19,Sucesso
PTC006744,ATV00105,Lucas,2025-03-13,Sucesso
PTC006745,ATV00116,Fernanda,2025-01-28,Falha
PTC006746,ATV00077,Carlos,2025-01-02,Sucesso
PTC006747,ATV00617,Carlos,2025-02-26,Sucesso
PTC006748,ATV00836,Marina,2025-01-08,Falha
PTC006749,ATV00033,Marina,2025-04-27,Falha
PTC006750,ATV00797,Fernanda,2025-05-08,Sucesso
PTC006751,ATV00807,Lucas,2025-05-20,Falha
PTC006752,ATV00165,Lucas,2025-03-22,Sucesso
PTC006753,ATV00984,Carlos,2025-01-12,Falha
PTC006754,ATV00682,Lucas,2025-01-14,Falha
PTC006755,ATV00935,Marina,2025-01-27,Falha
PTC006756,ATV00651,Fernanda,2025-04-14,Sucesso
PTC006757,ATV00026,João,2024-12-25,Sucesso
PTC006758,ATV00599,Lucas,2025-01-01,Sucesso
PTC006759,ATV00456,Carlos,2024-12-07,Sucesso
PTC006760,ATV00398,João,2025-05-22,Sucesso
PTC006761,ATV00319,Fernanda,2025-04-21,Sucesso
PTC006762,ATV00335,Fernanda,2024-12-22,Sucesso
PTC006763,ATV00006,Carlos,2024-11-23,Falha
PTC006764,ATV00414,João,2024-11-28,Sucesso
PTC006765,ATV00338,Fernanda,2025-02-03,Sucesso
PTC006766,ATV00793,Marina,2025-01-24,Falha
PTC006767,ATV00116,Fernanda,2025-03-22,Falha
PTC006768,ATV00454,Fernanda,2025-04-03,Sucesso
PTC006769,ATV00383,Marina,2024-12-17,Falha
PTC006770,ATV00975,João,2025-04-14,Sucesso
PTC006771,ATV00348,João,2025-04-19,Sucesso
PTC006772,ATV00164,Marina,2025-05-14,Falha
PTC006773,ATV00371,Carlos,2025-02-01,Falha
PTC006774,ATV00446,Fernanda,2025-01-01,Falha
PTC006775,ATV00865,João,2025-01-17,Sucesso
PTC006776,ATV00790,João,2025-05-03,Sucesso
PTC006777,ATV00114,Marina,2025-05-09,Sucesso
PTC006778,ATV00409,Lucas,2025-01-24,Falha
PTC006779,ATV00282,João,2025-02-23,Falha
PTC006780,ATV00261,Fernanda,2025-03-19,Falha
PTC006781,ATV00747,Carlos,2025-03-08,Sucesso
PTC006782,ATV00047,Marina,2025-03-29,Falha
PTC006783,ATV00389,Carlos,2025-01-11,Falha
PTC006784,ATV00512,Fernanda,2024-12-07,Falha
PTC006785,ATV00729,João,2025-04-03,Falha
PTC006786,ATV00293,Lucas,2025-02-09,Sucesso
PTC006787,ATV00655,Marina,2025-03-06,Falha
PTC006788,ATV00740,Marina,2025-01-15,Sucesso
PTC006789,ATV00907,João,2024-12-21,Falha
PTC006790,ATV00609,Marina,2025-04-30,Sucesso
PTC006791,ATV00619,Lucas,2025-01-06,Sucesso
PTC006792,ATV00965,João,2025-05-11,Sucesso
PTC006793,ATV00042,João,2025-04-29,Falha
PTC006794,ATV00247,Carlos,2025-05-11,Falha
PTC006795,ATV00948,Carlos,2025-02-03,Sucesso
PTC006796,ATV00695,Marina,2025-03-22,Falha
PTC006797,ATV00526,Carlos,2024-12-23,Sucesso
PTC006798,ATV00442,Fernanda,2024-12-08,Falha
PTC006799,ATV00655,Lucas,2024-12-22,Falha
PTC006800,ATV00791,Lucas,2025-02-18,Falha
PTC006801,ATV00711,Carlos,2025-04-04,Sucesso
PTC006802,ATV00600,Marina,2025-02-20,Falha
PTC006803,ATV00183,Lucas,2025-01-16,Falha
PTC006804,ATV00962,Carlos,2025-03-13,Falha
PTC006805,ATV00446,Fernanda,2025-01-16,Falha
PTC006806,ATV00355,Fernanda,2025-03-21,Falha
PTC006807,ATV00247,Fernanda,2024-12-25,Sucesso
PTC006808,ATV00924,João,2025-03-31,Sucesso
PTC006809,ATV00214,Fernanda,2024-12-19,Falha
PTC006810,ATV00212,João,2025-01-18,Sucesso
PTC006811,ATV00593,Lucas,2025-05-09,Sucesso
PTC006812,ATV00528,Fernanda,2025-03-26,Falha
PTC006813,ATV00927,Lucas,2025-01-13,Falha
PTC006814,ATV00755,João,2025-02-17,Falha
PTC006815,ATV00692,Carlos,2024-12-25,Sucesso
PTC006816,ATV00646,Fernanda,2025-02-20,Falha
PTC006817,ATV00179,Marina,2025-03-25,Sucesso
PTC006818,ATV00217,Marina,2025-02-18,Sucesso
PTC006819,ATV00478,Carlos,2025-03-08,Falha
PTC006820,ATV00761,Lucas,2024-12-30,Sucesso
PTC006821,ATV00903,Marina,2025-02-28,Falha
PTC006822,ATV00817,Lucas,2025-05-21,Falha
PTC006823,ATV00509,Carlos,2024-12-23,Sucesso
PTC006824,ATV00333,Marina,2025-04-14,Falha
PTC006825,ATV00419,Fernanda,2024-12-29,Sucesso
PTC006826,ATV00225,Lucas,2025-02-04,Sucesso
PTC006827,ATV00677,Carlos,2024-12-25,Sucesso
PTC006828,ATV00836,João,2025-04-12,Falha
PTC006829,ATV00584,Fernanda,2025-05-20,Sucesso
PTC006830,ATV00812,Lucas,2024-12-24,Sucesso
PTC006831,ATV00669,Fernanda,2025-01-30,Falha
PTC006832,ATV00108,Lucas,2025-01-19,Sucesso
PTC006833,ATV00659,Carlos,2025-03-03,Falha
PTC006834,ATV00315,Marina,2025-04-22,Sucesso
PTC006835,ATV00762,Marina,2024-12-06,Falha
PTC006836,ATV00165,João,2025-05-06,Sucesso
PTC006837,ATV00906,Marina,2025-01-05,Falha
PTC006838,ATV00955,Marina,2025-05-06,Falha
PTC006839,ATV00145,Fernanda,2025-04-24,Falha
PTC006840,ATV00588,Carlos,2025-02-11,Sucesso
PTC006841,ATV00616,Lucas,2025-02-01,Sucesso
PTC006842,ATV00879,Lucas,2024-11-28,Falha
PTC006843,ATV00591,Marina,2024-12-01,Falha
PTC006844,ATV00067,Marina,2025-04-16,Sucesso
PTC006845,ATV00073,João,2024-12-08,Falha
PTC006846,ATV00930,Fernanda,2024-11-23,Sucesso
PTC006847,ATV00457,João,2025-05-19,Sucesso
PTC006848,ATV00009,Lucas,2025-04-17,Sucesso
PTC006849,ATV00593,Carlos,2025-05-01,Sucesso
PTC006850,ATV00806,Lucas,2025-02-27,Sucesso
PTC006851,ATV00716,Carlos,2025-01-30,Falha
PTC006852,ATV00681,Fernanda,2025-04-08,Sucesso
PTC006853,ATV00339,Carlos,2025-01-27,Falha
PTC006854,ATV00462,Carlos,2025-04-12,Sucesso
PTC006855,ATV00246,Fernanda,2024-12-26,Sucesso
PTC006856,ATV00028,João,2024-11-24,Falha
PTC006857,ATV00190,Fernanda,2025-01-07,Sucesso
PTC006858,ATV00120,Fernanda,2025-03-15,Sucesso
PTC006859,ATV00982,Carlos,2025-05-12,Falha
PTC006860,ATV00829,Lucas,2025-04-10,Falha
PTC006861,ATV00280,Carlos,2025-03-03,Sucesso
PTC006862,ATV00540,Lucas,2024-12-07,Sucesso
PTC006863,ATV00744,Fernanda,2024-12-17,Sucesso
PTC006864,ATV00188,João,2025-03-21,Sucesso
PTC006865,ATV00575,Fernanda,2024-12-17,Sucesso
PTC006866,ATV00086,Marina,2025-01-03,Sucesso
PTC006867,ATV00804,Marina,2025-01-25,Sucesso
PTC006868,ATV00233,Fernanda,2025-02-04,Sucesso
PTC006869,ATV00783,Fernanda,2025-03-19,Falha
PTC006870,ATV00603,Lucas,2025-03-20,Sucesso
PTC006871,ATV00474,Lucas,2024-11-23,Sucesso
PTC006872,ATV00073,Carlos,2025-02-11,Falha
PTC006873,ATV00670,Carlos,2025-04-01,Sucesso
PTC006874,ATV00590,Lucas,2024-12-02,Falha
PTC006875,ATV00469,João,2025-03-21,Sucesso
PTC006876,ATV00643,Lucas,2025-04-20,Sucesso
PTC006877,ATV00253,Fernanda,2025-01-31,Sucesso
PTC006878,ATV00667,Fernanda,2025-01-02,Sucesso
PTC006879,ATV00616,Marina,2025-05-09,Falha
PTC006880,ATV00518,Carlos,2025-04-10,Falha
PTC006881,ATV00701,Lucas,2025-03-12,Falha
PTC006882,ATV00003,Marina,2025-03-21,Sucesso
PTC006883,ATV00231,Marina,2025-05-12,Falha
PTC006884,ATV00019,Lucas,2024-12-05,Sucesso
PTC006885,ATV00206,João,2025-03-11,Falha
PTC006886,ATV00269,Lucas,2025-02-24,Falha
PTC006887,ATV00633,Lucas,2024-12-13,Falha
PTC006888,ATV00242,Fernanda,2025-03-30,Sucesso
PTC006889,ATV00653,João,2025-01-20,Falha
PTC006890,ATV00953,João,2024-12-13,Falha
PTC006891,ATV00692,Lucas,2025-03-04,Falha
PTC006892,ATV00687,Carlos,2025-04-21,Sucesso
PTC006893,ATV00518,João,2025-03-14,Falha
PTC006894,ATV00977,Lucas,2025-01-03,Falha
PTC006895,ATV00566,Marina,2025-02-17,Sucesso
PTC006896,ATV00826,Lucas,2025-02-08,Falha
PTC006897,ATV00727,Marina,2025-05-15,Sucesso
PTC006898,ATV00566,Marina,2024-12-02,Falha
PTC006899,ATV00556,Lucas,2025-01-14,Sucesso
PTC006900,ATV00063,João,2025-01-23,Falha
PTC006901,ATV00110,João,2025-04-14,Sucesso
PTC006902,ATV00439,João,2025-04-05,Falha
PTC006903,ATV00552,Carlos,2024-12-15,Falha
PTC006904,ATV00915,Carlos,2024-12-06,Falha
PTC006905,ATV00566,Marina,2024-11-30,Falha
PTC006906,ATV00847,Marina,2024-12-16,Sucesso
PTC006907,ATV00962,João,2025-03-27,Falha
PTC006908,ATV00188,Marina,2025-05-22,Sucesso
PTC006909,ATV00013,Lucas,2025-03-07,Sucesso
PTC006910,ATV00925,Lucas,2025-03-03,Sucesso
PTC006911,ATV00829,Marina,2025-02-27,Sucesso
PTC006912,ATV00483,Lucas,2024-12-05,Falha
PTC006913,ATV00407,Lucas,2025-01-26,Sucesso
PTC006914,ATV00941,Fernanda,2024-12-04,Falha
PTC006915,ATV00014,Marina,2024-12-05,Falha
PTC006916,ATV00091,Lucas,2025-01-07,Sucesso
PTC006917,ATV00680,Lucas,2024-11-23,Falha
PTC006918,ATV00342,Lucas,2025-04-03,Falha
PTC006919,ATV00944,Fernanda,2024-12-02,Sucesso
PTC006920,ATV00963,Carlos,2025-05-14,Sucesso
PTC006921,ATV00381,Carlos,2025-02-12,Falha
PTC006922,ATV00915,Fernanda,2025-02-04,Falha
PTC006923,ATV00217,Fernanda,2025-05-16,Falha
PTC006924,ATV00845,Carlos,2025-01-06,Sucesso
PTC006925,ATV00361,Lucas,2025-01-25,Falha
PTC006926,ATV00284,Lucas,2024-12-05,Sucesso
PTC006927,ATV00823,Marina,2025-04-29,Falha
PTC006928,ATV00342,Fernanda,2025-03-16,Sucesso
PTC006929,ATV00474,Fernanda,2024-12-08,Falha
PTC006930,ATV00012,Carlos,2025-01-17,Sucesso
PTC006931,ATV00738,Lucas,2025-04-09,Sucesso
PTC006932,ATV00165,Fernanda,2025-02-13,Sucesso
PTC006933,ATV00450,Fernanda,2025-01-20,Sucesso
PTC006934,ATV00905,Marina,2025-01-04,Sucesso
PTC006935,ATV00341,Fernanda,2025-04-26,Falha
PTC006936,ATV00683,Carlos,2024-11-26,Falha
PTC006937,ATV00882,Fernanda,2025-02-04,Falha
PTC006938,ATV00279,Fernanda,2025-04-28,Sucesso
PTC006939,ATV00573,Fernanda,2025-03-08,Falha
PTC006940,ATV00340,João,2024-12-13,Sucesso
PTC006941,ATV00099,Lucas,2025-03-28,Falha
PTC006942,ATV00881,Lucas,2025-01-04,Sucesso
PTC006943,ATV00196,Lucas,2025-02-23,Falha
PTC006944,ATV00948,Marina,2025-01-16,Falha
PTC006945,ATV00320,João,2025-03-21,Sucesso
PTC006946,ATV00219,João,2025-03-14,Falha
PTC006947,ATV00692,Fernanda,2025-01-16,Sucesso
PTC006948,ATV00678,João,2025-03-09,Sucesso
PTC006949,ATV00953,Marina,2025-03-07,Sucesso
PTC006950,ATV00866,João,2025-01-05,Falha
PTC006951,ATV00818,Fernanda,2025-05-17,Falha
PTC006952,ATV00537,Marina,2025-03-10,Falha
PTC006953,ATV00952,Fernanda,2025-01-11,Sucesso
PTC006954,ATV00453,Marina,2025-01-25,Sucesso
PTC006955,ATV00248,Marina,2025-03-28,Sucesso
PTC006956,ATV00331,João,2024-12-20,Sucesso
PTC006957,ATV00359,Carlos,2025-05-17,Sucesso
PTC006958,ATV00350,Carlos,2025-02-06,Falha
PTC006959,ATV00905,Lucas,2025-05-16,Falha
PTC006960,ATV00291,João,2025-04-19,Sucesso
PTC006961,ATV00048,Fernanda,2025-04-22,Falha
PTC006962,ATV00090,Marina,2025-02-16,Sucesso
PTC006963,ATV00617,Marina,2025-01-05,Falha
PTC006964,ATV00088,Fernanda,2025-03-30,Sucesso
PTC006965,ATV00832,Fernanda,2025-02-07,Falha
PTC006966,ATV00720,João,2025-03-03,Sucesso
PTC006967,ATV00722,Lucas,2025-04-10,Falha
PTC006968,ATV00222,Marina,2025-04-23,Falha
PTC006969,ATV00872,Carlos,2024-11-27,Falha
PTC006970,ATV00838,Fernanda,2025-02-20,Sucesso
PTC006971,ATV00914,Lucas,2025-04-18,Falha
PTC006972,ATV00137,Carlos,2025-01-17,Sucesso
PTC006973,ATV00125,João,2025-01-29,Sucesso
PTC006974,ATV00839,João,2025-01-16,Sucesso
PTC006975,ATV00777,Lucas,2025-02-09,Falha
PTC006976,ATV00874,Lucas,2025-05-21,Sucesso
PTC006977,ATV00027,Lucas,2025-05-07,Falha
PTC006978,ATV00503,Lucas,2025-04-20,Falha
PTC006979,ATV00309,Marina,2025-04-18,Sucesso
PTC006980,ATV00653,Fernanda,2025-05-11,Sucesso
PTC006981,ATV00203,Lucas,2025-01-08,Sucesso
PTC006982,ATV00772,Fernanda,2025-02-17,Sucesso
PTC006983,ATV00031,João,2025-02-02,Falha
PTC006984,ATV00323,Lucas,2025-02-25,Falha
PTC006985,ATV00036,Marina,2025-04-28,Sucesso
PTC006986,ATV00671,Marina,2025-03-17,Sucesso
PTC006987,ATV00094,Lucas,2025-04-11,Sucesso
PTC006988,ATV00627,Marina,2025-05-10,Falha
PTC006989,ATV00360,João,2025-01-31,Falha
PTC006990,ATV00426,João,2025-04-18,Falha
PTC006991,ATV00542,João,2025-05-09,Sucesso
PTC006992,ATV00418,Lucas,2024-12-02,Falha
PTC006993,ATV00415,Carlos,2025-05-03,Sucesso
PTC006994,ATV00505,João,2024-12-25,Falha
PTC006995,ATV00182,Marina,2024-12-10,Falha
PTC006996,ATV00630,Marina,2025-04-07,Sucesso
PTC006997,ATV00880,Lucas,2025-04-30,Falha
PTC006998,ATV00564,João,2024-12-19,Falha
PTC006999,ATV00647,Fernanda,2024-12-04,Sucesso
PTC007000,ATV00785,João,2025-05-14,Sucesso
PTC007001,ATV00388,Marina,2024-12-04,Falha
PTC007002,ATV00716,João,2025-03-24,Falha
PTC007003,ATV00255,Carlos,2025-02-22,Sucesso
PTC007004,ATV00491,Fernanda,2025-05-10,Sucesso
PTC007005,ATV00049,Marina,2025-02-17,Sucesso
PTC007006,ATV00576,Lucas,2025-03-02,Falha
PTC007007,ATV00103,Fernanda,2025-01-05,Sucesso
PTC007008,ATV00870,Lucas,2024-12-21,Falha
PTC007009,ATV00289,Marina,2024-12-14,Falha
PTC007010,ATV00197,Marina,2025-04-16,Sucesso
PTC007011,ATV00672,Carlos,2024-12-11,Falha
PTC007012,ATV00331,Fernanda,2025-04-07,Sucesso
PTC007013,ATV00176,Marina,2025-04-20,Falha
PTC007014,ATV00323,Carlos,2025-03-31,Sucesso
PTC007015,ATV00743,Marina,2025-05-06,Falha
PTC007016,ATV00772,Fernanda,2025-02-28,Falha
PTC007017,ATV00198,Carlos,2025-03-02,Falha
PTC007018,ATV00053,Fernanda,2024-12-30,Sucesso
PTC007019,ATV00367,Fernanda,2025-01-07,Falha
PTC007020,ATV00946,Marina,2025-03-01,Falha
PTC007021,ATV00495,Fernanda,2025-04-10,Sucesso
PTC007022,ATV00014,Marina,2025-01-01,Sucesso
PTC007023,ATV00359,Fernanda,2025-02-16,Falha
PTC007024,ATV00192,João,2024-12-25,Sucesso
PTC007025,ATV00204,Marina,2025-04-29,Falha
PTC007026,ATV00974,Marina,2024-12-20,Sucesso
PTC007027,ATV00560,Carlos,2025-05-16,Falha
PTC007028,ATV00879,Marina,2024-12-14,Falha
PTC007029,ATV00351,Fernanda,2024-12-28,Sucesso
PTC007030,ATV00364,Marina,2025-03-31,Sucesso
PTC007031,ATV00748,Carlos,2025-01-14,Sucesso
PTC007032,ATV00696,Lucas,2025-03-29,Falha
PTC007033,ATV00504,Carlos,2025-01-15,Falha
PTC007034,ATV00023,Marina,2024-12-16,Sucesso
PTC007035,ATV00555,Lucas,2024-12-12,Falha
PTC007036,ATV00592,Fernanda,2025-03-19,Falha
PTC007037,ATV00926,Lucas,2024-12-05,Sucesso
PTC007038,ATV00980,João,2025-05-12,Sucesso
PTC007039,ATV00234,Carlos,2025-04-15,Sucesso
PTC007040,ATV00834,Marina,2024-11-30,Falha
PTC007041,ATV00665,Lucas,2025-03-07,Sucesso
PTC007042,ATV00200,João,2025-01-18,Sucesso
PTC007043,ATV00198,Fernanda,2025-03-25,Falha
PTC007044,ATV00552,Lucas,2025-03-26,Falha
PTC007045,ATV00809,Carlos,2025-04-12,Falha
PTC007046,ATV00478,Fernanda,2025-03-19,Sucesso
PTC007047,ATV00234,Fernanda,2025-02-02,Falha
PTC007048,ATV00237,Fernanda,2025-05-20,Sucesso
PTC007049,ATV00374,Marina,2025-02-20,Sucesso
PTC007050,ATV00236,Carlos,2024-12-06,Falha
PTC007051,ATV00211,João,2025-03-30,Falha
PTC007052,ATV00357,Lucas,2025-03-29,Falha
PTC007053,ATV00404,Fernanda,2025-01-31,Falha
PTC007054,ATV00383,Carlos,2025-01-18,Falha
PTC007055,ATV00452,João,2025-03-09,Sucesso
PTC007056,ATV00341,Lucas,2025-01-18,Sucesso
PTC007057,ATV00499,Fernanda,2025-05-21,Falha
PTC007058,ATV00282,Fernanda,2025-03-16,Sucesso
PTC007059,ATV00461,Lucas,2025-04-04,Sucesso
PTC007060,ATV00602,Marina,2025-04-14,Sucesso
PTC007061,ATV00538,João,2025-01-06,Falha
PTC007062,ATV00591,Carlos,2025-01-21,Falha
PTC007063,ATV00917,Carlos,2025-03-30,Falha
PTC007064,ATV00726,Fernanda,2025-05-17,Falha
PTC007065,ATV00035,Fernanda,2024-12-14,Sucesso
PTC007066,ATV00598,João,2025-02-21,Sucesso
PTC007067,ATV00305,João,2025-03-10,Sucesso
PTC007068,ATV00831,Marina,2025-02-27,Falha
PTC007069,ATV00722,Fernanda,2025-02-14,Falha
PTC007070,ATV00763,Lucas,2025-05-20,Sucesso
PTC007071,ATV00143,Lucas,2025-04-20,Sucesso
PTC007072,ATV00289,Lucas,2024-12-28,Falha
PTC007073,ATV00691,João,2025-01-24,Sucesso
PTC007074,ATV00154,Marina,2025-01-22,Falha
PTC007075,ATV00454,Carlos,2025-04-22,Falha
PTC007076,ATV00350,Carlos,2025-02-22,Falha
PTC007077,ATV00299,Marina,2025-04-15,Falha
PTC007078,ATV00696,João,2025-01-24,Sucesso
PTC007079,ATV00937,João,2025-02-22,Sucesso
PTC007080,ATV00638,Fernanda,2024-12-19,Sucesso
PTC007081,ATV00952,Carlos,2025-05-14,Sucesso
PTC007082,ATV00125,Lucas,2025-01-25,Falha
PTC007083,ATV00912,Lucas,2025-01-24,Falha
PTC007084,ATV00155,João,2024-12-25,Falha
PTC007085,ATV00809,Carlos,2025-03-21,Sucesso
PTC007086,ATV00455,Marina,2025-03-01,Sucesso
PTC007087,ATV00335,Fernanda,2025-01-20,Sucesso
PTC007088,ATV00749,Carlos,2025-01-04,Falha
PTC007089,ATV00059,Lucas,2025-03-11,Sucesso
PTC007090,ATV00129,João,2025-02-16,Falha
PTC007091,ATV00968,João,2025-04-24,Falha
PTC007092,ATV00358,Fernanda,2024-12-14,Falha
PTC007093,ATV00246,Carlos,2024-12-10,Falha
PTC007094,ATV00451,Marina,2024-11-28,Falha
PTC007095,ATV00827,João,2024-12-31,Sucesso
PTC007096,ATV00708,Fernanda,2025-01-07,Sucesso
PTC007097,ATV00953,Marina,2024-12-22,Sucesso
PTC007098,ATV00981,Marina,2024-12-10,Sucesso
PTC007099,ATV00005,Fernanda,2024-12-02,Sucesso
PTC007100,ATV00928,João,2025-02-03,Falha
PTC007101,ATV00723,João,2025-03-05,Sucesso
PTC007102,ATV00584,João,2025-04-11,Sucesso
PTC007103,ATV00309,João,2025-05-03,Sucesso
PTC007104,ATV00955,João,2024-12-02,Sucesso
PTC007105,ATV00524,Carlos,2025-04-11,Falha
PTC007106,ATV00672,Carlos,2024-11-25,Sucesso
PTC007107,ATV00187,Fernanda,2025-01-17,Falha
PTC007108,ATV00384,Lucas,2025-01-31,Sucesso
PTC007109,ATV00651,João,2025-05-01,Falha
PTC007110,ATV00790,João,2025-04-22,Falha
PTC007111,ATV00144,Fernanda,2025-03-23,Sucesso
PTC007112,ATV00627,Fernanda,2025-01-20,Sucesso
PTC007113,ATV00843,Fernanda,2025-04-24,Falha
PTC007114,ATV00544,Marina,2025-05-11,Falha
PTC007115,ATV00883,Carlos,2025-04-26,Falha
PTC007116,ATV00141,Marina,2024-11-27,Falha
PTC007117,ATV00797,João,2025-04-03,Sucesso
PTC007118,ATV00951,Marina,2024-12-08,Falha
PTC007119,ATV00824,Carlos,2025-01-06,Sucesso
PTC007120,ATV00687,Lucas,2024-12-25,Sucesso
PTC007121,ATV00703,Fernanda,2025-02-02,Sucesso
PTC007122,ATV00936,Fernanda,2025-04-23,Sucesso
PTC007123,ATV00920,Lucas,2024-12-27,Sucesso
PTC007124,ATV00172,Lucas,2025-01-31,Sucesso
PTC007125,ATV00436,Fernanda,2025-01-23,Falha
PTC007126,ATV00482,Fernanda,2025-01-05,Falha
PTC007127,ATV00069,João,2025-01-02,Sucesso
PTC007128,ATV00812,Fernanda,2024-12-01,Sucesso
PTC007129,ATV00367,Carlos,2025-04-28,Falha
PTC007130,ATV00615,Carlos,2025-04-13,Falha
PTC007131,ATV00179,Carlos,2025-03-26,Falha
PTC007132,ATV00165,Carlos,2025-02-05,Falha
PTC007133,ATV00566,Lucas,2024-12-13,Sucesso
PTC007134,ATV00973,Carlos,2025-01-16,Falha
PTC007135,ATV00894,Marina,2025-02-12,Sucesso
PTC007136,ATV00593,Fernanda,2025-03-03,Falha
PTC007137,ATV00115,Marina,2024-12-28,Falha
PTC007138,ATV00350,Fernanda,2025-03-06,Falha
PTC007139,ATV00653,Carlos,2025-04-16,Falha
PTC007140,ATV00392,Marina,2025-05-12,Falha
PTC007141,ATV00915,Marina,2025-03-10,Sucesso
PTC007142,ATV00800,Marina,2025-01-03,Falha
PTC007143,ATV00811,Fernanda,2024-12-15,Falha
PTC007144,ATV00811,Fernanda,2025-03-22,Sucesso
PTC007145,ATV00623,João,2025-01-08,Sucesso
PTC007146,ATV00487,Marina,2025-04-03,Sucesso
PTC007147,ATV00638,João,2025-03-25,Sucesso
PTC007148,ATV00805,Lucas,2025-04-10,Sucesso
PTC007149,ATV00443,Fernanda,2025-03-29,Falha
PTC007150,ATV00266,João,2024-11-24,Sucesso
PTC007151,ATV00595,João,2025-02-07,Sucesso
PTC007152,ATV00788,Marina,2024-11-24,Sucesso
PTC007153,ATV00297,João,2024-11-25,Sucesso
PTC007154,ATV00847,Fernanda,2025-01-13,Sucesso
PTC007155,ATV00917,João,2025-01-25,Sucesso
PTC007156,ATV00508,João,2025-01-25,Falha
PTC007157,ATV00336,Lucas,2025-03-12,Sucesso
PTC007158,ATV00359,Fernanda,2025-03-08,Sucesso
PTC007159,ATV00031,Lucas,2025-02-11,Falha
PTC007160,ATV00567,Marina,2025-03-27,Sucesso
PTC007161,ATV00785,Marina,2025-04-23,Sucesso
PTC007162,ATV00535,Lucas,2025-01-22,Sucesso
PTC007163,ATV00622,João,2025-01-26,Sucesso
PTC007164,ATV00389,Carlos,2025-05-18,Falha
PTC007165,ATV00570,Marina,2025-04-01,Falha
PTC007166,ATV00125,Carlos,2025-02-13,Falha
PTC007167,ATV00486,Lucas,2025-03-27,Falha
PTC007168,ATV00254,João,2024-11-28,Sucesso
PTC007169,ATV00124,Carlos,2025-01-22,Sucesso
PTC007170,ATV00652,Marina,2025-04-27,Falha
PTC007171,ATV00269,Lucas,2025-03-13,Sucesso
PTC007172,ATV00641,Lucas,2025-03-15,Sucesso
PTC007173,ATV00727,Marina,2025-03-08,Falha
PTC007174,ATV00975,Carlos,2024-12-19,Falha
PTC007175,ATV00529,Fernanda,2025-04-16,Sucesso
PTC007176,ATV00743,Lucas,2025-01-19,Sucesso
PTC007177,ATV00325,Carlos,2025-04-27,Falha
PTC007178,ATV00336,Carlos,2025-04-17,Falha
PTC007179,ATV00566,João,2025-02-14,Sucesso
PTC007180,ATV00350,Lucas,2024-12-17,Falha
PTC007181,ATV00023,Fernanda,2025-02-07,Falha
PTC007182,ATV00217,Fernanda,2025-02-21,Falha
PTC007183,ATV00532,João,2025-03-18,Sucesso
PTC007184,ATV00346,Carlos,2025-04-28,Falha
PTC007185,ATV00021,Lucas,2025-02-16,Falha
PTC007186,ATV00919,João,2025-03-09,Falha
PTC007187,ATV00944,Carlos,2025-05-02,Sucesso
PTC007188,ATV00803,João,2025-01-14,Falha
PTC007189,ATV00093,Marina,2025-02-04,Falha
PTC007190,ATV00472,Lucas,2025-03-01,Sucesso
PTC007191,ATV00715,Fernanda,2025-03-21,Sucesso
PTC007192,ATV00903,João,2024-12-08,Sucesso
PTC007193,ATV00288,Lucas,2025-04-12,Falha
PTC007194,ATV00684,João,2024-12-30,Sucesso
PTC007195,ATV00809,Carlos,2025-05-07,Sucesso
PTC007196,ATV00542,João,2025-02-17,Sucesso
PTC007197,ATV00123,Fernanda,2025-04-06,Falha
PTC007198,ATV00216,Marina,2024-12-04,Sucesso
PTC007199,ATV00216,Lucas,2025-01-23,Falha
PTC007200,ATV00940,Carlos,2024-12-04,Falha
PTC007201,ATV00903,Marina,2024-12-11,Falha
PTC007202,ATV00864,Fernanda,2024-12-24,Falha
PTC007203,ATV00612,João,2024-12-01,Sucesso
PTC007204,ATV00146,Marina,2024-12-01,Sucesso
PTC007205,ATV00046,Lucas,2025-04-29,Sucesso
PTC007206,ATV00303,Fernanda,2025-01-31,Sucesso
PTC007207,ATV00668,Fernanda,2025-02-16,Sucesso
PTC007208,ATV00922,João,2024-12-09,Falha
PTC007209,ATV00954,João,2025-01-23,Falha
PTC007210,ATV00697,Carlos,2025-02-14,Sucesso
PTC007211,ATV00915,João,2025-03-10,Falha
PTC007212,ATV00107,Carlos,2025-02-05,Falha
PTC007213,ATV00442,Fernanda,2025-01-02,Falha
PTC007214,ATV00310,Fernanda,2025-05-05,Falha
PTC007215,ATV00438,Lucas,2025-04-16,Sucesso
PTC007216,ATV00264,Lucas,2025-03-28,Sucesso
PTC007217,ATV00146,Fernanda,2024-12-27,Falha
PTC007218,ATV00388,Carlos,2025-02-02,Sucesso
PTC007219,ATV00311,Carlos,2024-12-15,Sucesso
PTC007220,ATV00065,João,2025-04-25,Sucesso
PTC007221,ATV00003,Lucas,2025-03-11,Falha
PTC007222,ATV00063,João,2025-05-15,Sucesso
PTC007223,ATV00540,Carlos,2025-03-17,Falha
PTC007224,ATV00725,João,2025-01-24,Sucesso
PTC007225,ATV00088,João,2025-05-14,Falha
PTC007226,ATV00142,Carlos,2025-02-13,Sucesso
